Entity,Code,Year,Oil Consumption - TWh
Bulgaria,BGR,1980,165.02052307128906
Bulgaria,BGR,1981,147.08584594726562
Bulgaria,BGR,1982,142.53187561035156
Bulgaria,BGR,1983,137.64602661132812
Bulgaria,BGR,1984,132.17893981933594
Bulgaria,BGR,1985,122.13932800292969
Bulgaria,BGR,1986,128.74697875976562
Bulgaria,BGR,1987,123.71195220947266
Bulgaria,BGR,1988,131.3458709716797
Bulgaria,BGR,1989,128.12545776367188
Bulgaria,BGR,1990,118.19600677490234
Bulgaria,BGR,1991,78.56745147705078
Bulgaria,BGR,1992,69.94808959960938
Bulgaria,BGR,1993,75.73182678222656
Bulgaria,BGR,1994,71.71614837646484
Bulgaria,BGR,1995,73.89802551269531
Bulgaria,BGR,1996,67.92951965332031
Bulgaria,BGR,1997,53.76892852783203
Bulgaria,BGR,1998,56.63990020751953
Bulgaria,BGR,1999,51.4556884765625
Bulgaria,BGR,2000,50.70954895019531
Bulgaria,BGR,2001,52.425941467285156
Bulgaria,BGR,2002,54.15768051147461
Bulgaria,BGR,2003,57.86831283569336
Bulgaria,BGR,2004,56.3404541015625
Bulgaria,BGR,2005,61.6385383605957
Bulgaria,BGR,2006,62.32489013671875
Bulgaria,BGR,2007,61.39799118041992
Bulgaria,BGR,2008,59.03330993652344
Bulgaria,BGR,2009,53.18643569946289
Bulgaria,BGR,2010,47.477901458740234
Bulgaria,BGR,2011,45.322837829589844
Bulgaria,BGR,2012,46.958221435546875
Bulgaria,BGR,2013,43.40617752075195
Bulgaria,BGR,2014,46.91893005371094
Bulgaria,BGR,2015,52.694557189941406
Bulgaria,BGR,2016,53.16498565673828
Bulgaria,BGR,2017,55.64216995239258
Bulgaria,BGR,2018,55.46198272705078
Bulgaria,BGR,2019,57.913482666015625
Bulgaria,BGR,2020,51.762054443359375
Bulgaria,BGR,2021,54.47787857055664
CIS (BP),,1965,1994.849609375
CIS (BP),,1966,2136.247314453125
CIS (BP),,1967,2327.543701171875
CIS (BP),,1968,2481.115966796875
CIS (BP),,1969,2638.37890625
CIS (BP),,1970,2904.44140625
CIS (BP),,1971,3079.169921875
CIS (BP),,1972,3339.6611328125
CIS (BP),,1973,3590.3984375
CIS (BP),,1974,3944.170654296875
CIS (BP),,1975,4134.59619140625
CIS (BP),,1976,4248.62060546875
CIS (BP),,1977,4418.74951171875
CIS (BP),,1978,4689.10546875
CIS (BP),,1979,4771.34375
CIS (BP),,1980,5001.70166015625
CIS (BP),,1981,5045.31103515625
CIS (BP),,1982,5008.478515625
CIS (BP),,1983,4935.318359375
CIS (BP),,1984,4936.02978515625
CIS (BP),,1985,3918.450927734375
CIS (BP),,1986,3968.510498046875
CIS (BP),,1987,3978.20068359375
CIS (BP),,1988,3953.915283203125
CIS (BP),,1989,3984.6904296875
CIS (BP),,1990,4003.708984375
CIS (BP),,1991,3879.363037109375
CIS (BP),,1992,3596.993896484375
CIS (BP),,1993,2970.578369140625
CIS (BP),,1994,2573.1904296875
CIS (BP),,1995,2267.440673828125
CIS (BP),,1996,1990.997314453125
CIS (BP),,1997,1964.1497802734375
CIS (BP),,1998,1883.6407470703125
CIS (BP),,1999,1890.7633056640625
CIS (BP),,2000,1873.5772705078125
CIS (BP),,2001,1885.5460205078125
CIS (BP),,2002,1841.852783203125
CIS (BP),,2003,1918.816162109375
CIS (BP),,2004,1901.2674560546875
CIS (BP),,2005,1903.6331787109375
CIS (BP),,2006,2007.2373046875
CIS (BP),,2007,2007.9425048828125
CIS (BP),,2008,2046.126708984375
CIS (BP),,2009,1956.5877685546875
CIS (BP),,2010,2012.7779541015625
CIS (BP),,2011,2189.473388671875
CIS (BP),,2012,2251.4638671875
CIS (BP),,2013,2227.784912109375
CIS (BP),,2014,2315.86083984375
CIS (BP),,2015,2221.554931640625
CIS (BP),,2016,2284.9296875
CIS (BP),,2017,2279.38427734375
CIS (BP),,2018,2341.02001953125
CIS (BP),,2019,2381.179443359375
CIS (BP),,2020,2230.871337890625
CIS (BP),,2021,2352.444091796875
Canada,CAN,1965,642.8179931640625
Canada,CAN,1966,677.26220703125
Canada,CAN,1967,723.106201171875
Canada,CAN,1968,769.7930908203125
Canada,CAN,1969,801.5452880859375
Canada,CAN,1970,854.8002319335938
Canada,CAN,1971,877.8504028320312
Canada,CAN,1972,924.3328857421875
Canada,CAN,1973,1009.6328125
Canada,CAN,1974,1027.001953125
Canada,CAN,1975,1013.2218017578125
Canada,CAN,1976,1037.8885498046875
Canada,CAN,1977,1046.0140380859375
Canada,CAN,1978,1079.692138671875
Canada,CAN,1979,1121.5848388671875
Canada,CAN,1980,1101.6031494140625
Canada,CAN,1981,1043.3729248046875
Canada,CAN,1982,947.2694091796875
Canada,CAN,1983,890.6957397460938
Canada,CAN,1984,899.1064453125
Canada,CAN,1985,903.0234985351562
Canada,CAN,1986,923.0650634765625
Canada,CAN,1987,952.6294555664062
Canada,CAN,1988,1002.7982788085938
Canada,CAN,1989,1041.870849609375
Canada,CAN,1990,962.8080444335938
Canada,CAN,1991,912.6727294921875
Canada,CAN,1992,936.4967041015625
Canada,CAN,1993,948.5795288085938
Canada,CAN,1994,968.8580322265625
Canada,CAN,1995,1016.6470947265625
Canada,CAN,1996,1041.771240234375
Canada,CAN,1997,1073.6844482421875
Canada,CAN,1998,1094.421875
Canada,CAN,1999,1115.5517578125
Canada,CAN,2000,1109.1815185546875
Canada,CAN,2001,1140.463134765625
Canada,CAN,2002,1183.0521240234375
Canada,CAN,2003,1227.1873779296875
Canada,CAN,2004,1280.9208984375
Canada,CAN,2005,1245.670166015625
Canada,CAN,2006,1256.646484375
Canada,CAN,2007,1290.2415771484375
Canada,CAN,2008,1245.3482666015625
Canada,CAN,2009,1214.78515625
Canada,CAN,2010,1269.00146484375
Canada,CAN,2011,1271.1622314453125
Canada,CAN,2012,1289.1195068359375
Canada,CAN,2013,1283.073974609375
Canada,CAN,2014,1281.8800048828125
Canada,CAN,2015,1285.0430908203125
Canada,CAN,2016,1281.8101806640625
Canada,CAN,2017,1270.6673583984375
Canada,CAN,2018,1315.2449951171875
Canada,CAN,2019,1304.9493408203125
Canada,CAN,2020,1142.513427734375
Canada,CAN,2021,1158.2396240234375
Central America (BP),,1965,41.38169479370117
Central America (BP),,1966,41.06463623046875
Central America (BP),,1967,42.67595291137695
Central America (BP),,1968,44.01643371582031
Central America (BP),,1969,45.739627838134766
Central America (BP),,1970,47.507450103759766
Central America (BP),,1971,49.296165466308594
Central America (BP),,1972,52.13576126098633
Central America (BP),,1973,57.424415588378906
Central America (BP),,1974,60.83571243286133
Central America (BP),,1975,68.04669189453125
Central America (BP),,1976,71.20003509521484
Central America (BP),,1977,76.02005004882812
Central America (BP),,1978,77.03073120117188
Central America (BP),,1979,77.7967529296875
Central America (BP),,1980,72.5910873413086
Central America (BP),,1981,70.20514678955078
Central America (BP),,1982,70.16901397705078
Central America (BP),,1983,69.1178207397461
Central America (BP),,1984,70.42620086669922
Central America (BP),,1985,71.68649291992188
Central America (BP),,1986,71.59729766845703
Central America (BP),,1987,76.95055389404297
Central America (BP),,1988,74.60748291015625
Central America (BP),,1989,77.98297882080078
Central America (BP),,1990,80.50687408447266
Central America (BP),,1991,87.79551696777344
Central America (BP),,1992,99.84210968017578
Central America (BP),,1993,106.56005859375
Central America (BP),,1994,116.62918853759766
Central America (BP),,1995,129.1974639892578
Central America (BP),,1996,126.17901611328125
Central America (BP),,1997,136.79306030273438
Central America (BP),,1998,156.8218994140625
Central America (BP),,1999,154.6780242919922
Central America (BP),,2000,159.4298858642578
Central America (BP),,2001,170.77931213378906
Central America (BP),,2002,170.35345458984375
Central America (BP),,2003,177.9837188720703
Central America (BP),,2004,181.87538146972656
Central America (BP),,2005,180.30638122558594
Central America (BP),,2006,190.8319091796875
Central America (BP),,2007,201.86306762695312
Central America (BP),,2008,202.5709686279297
Central America (BP),,2009,200.55674743652344
Central America (BP),,2010,202.7720184326172
Central America (BP),,2011,214.9786834716797
Central America (BP),,2012,217.11224365234375
Central America (BP),,2013,216.8668670654297
Central America (BP),,2014,224.26409912109375
Central America (BP),,2015,243.65219116210938
Central America (BP),,2016,252.41000366210938
Central America (BP),,2017,256.52484130859375
Central America (BP),,2018,241.97341918945312
Central America (BP),,2019,260.08221435546875
Central America (BP),,2020,218.00718688964844
Central America (BP),,2021,246.11106872558594
Chile,CHL,1965,41.60635757446289
Chile,CHL,1966,45.54828643798828
Chile,CHL,1967,47.55048751831055
Chile,CHL,1968,50.10552215576172
Chile,CHL,1969,53.35434341430664
Chile,CHL,1970,56.32218551635742
Chile,CHL,1971,62.38954162597656
Chile,CHL,1972,66.09132385253906
Chile,CHL,1973,62.90487289428711
Chile,CHL,1974,60.2171516418457
Chile,CHL,1975,52.48442077636719
Chile,CHL,1976,55.64112854003906
Chile,CHL,1977,57.003143310546875
Chile,CHL,1978,62.35712814331055
Chile,CHL,1979,62.93562698364258
Chile,CHL,1980,63.696781158447266
Chile,CHL,1981,65.79230499267578
Chile,CHL,1982,58.373783111572266
Chile,CHL,1983,56.69933319091797
Chile,CHL,1984,56.72721862792969
Chile,CHL,1985,55.19452667236328
Chile,CHL,1986,59.04985809326172
Chile,CHL,1987,61.68528366088867
Chile,CHL,1988,67.96125030517578
Chile,CHL,1989,75.17039489746094
Chile,CHL,1990,79.35556030273438
Chile,CHL,1991,88.48296356201172
Chile,CHL,1992,95.84963989257812
Chile,CHL,1993,104.48654174804688
Chile,CHL,1994,112.21420288085938
Chile,CHL,1995,123.356201171875
Chile,CHL,1996,130.98291015625
Chile,CHL,1997,140.88294982910156
Chile,CHL,1998,144.01849365234375
Chile,CHL,1999,145.66053771972656
Chile,CHL,2000,142.3690185546875
Chile,CHL,2001,135.4445343017578
Chile,CHL,2002,141.35427856445312
Chile,CHL,2003,136.51785278320312
Chile,CHL,2004,144.74241638183594
Chile,CHL,2005,150.1780242919922
Chile,CHL,2006,166.89793395996094
Chile,CHL,2007,214.79550170898438
Chile,CHL,2008,223.08216857910156
Chile,CHL,2009,217.85313415527344
Chile,CHL,2010,192.92306518554688
Chile,CHL,2011,210.64671325683594
Chile,CHL,2012,210.6272735595703
Chile,CHL,2013,203.24888610839844
Chile,CHL,2014,197.50784301757812
Chile,CHL,2015,199.4249267578125
Chile,CHL,2016,211.35000610351562
Chile,CHL,2017,202.25851440429688
Chile,CHL,2018,211.21641540527344
Chile,CHL,2019,213.37147521972656
Chile,CHL,2020,194.9588623046875
Chile,CHL,2021,203.36605834960938
China,CHN,1965,129.06253051757812
China,CHN,1966,165.79991149902344
China,CHN,1967,163.69284057617188
China,CHN,1968,179.03457641601562
China,CHN,1969,240.04432678222656
China,CHN,1970,332.0455627441406
China,CHN,1971,451.5776672363281
China,CHN,1972,519.6964721679688
China,CHN,1973,633.9830932617188
China,CHN,1974,729.072998046875
China,CHN,1975,804.0782470703125
China,CHN,1976,919.1864013671875
China,CHN,1977,971.0416870117188
China,CHN,1978,1076.6368408203125
China,CHN,1979,1079.299560546875
China,CHN,1980,972.5328979492188
China,CHN,1981,921.5308227539062
China,CHN,1982,911.7529907226562
China,CHN,1983,930.0992431640625
China,CHN,1984,964.8902587890625
China,CHN,1985,1010.600341796875
China,CHN,1986,1074.4205322265625
China,CHN,1987,1142.2337646484375
China,CHN,1988,1229.358154296875
China,CHN,1989,1287.726806640625
China,CHN,1990,1274.5723876953125
China,CHN,1991,1379.143798828125
China,CHN,1992,1495.9119873046875
China,CHN,1993,1663.776123046875
China,CHN,1994,1690.6385498046875
China,CHN,1995,1825.6307373046875
China,CHN,1996,2023.0286865234375
China,CHN,1997,2221.545654296875
China,CHN,1998,2287.590576171875
China,CHN,1999,2437.244873046875
China,CHN,2000,2626.89599609375
China,CHN,2001,2683.249267578125
China,CHN,2002,2895.597900390625
China,CHN,2003,3234.762451171875
China,CHN,2004,3777.772216796875
China,CHN,2005,3838.487060546875
China,CHN,2006,4116.76904296875
China,CHN,2007,4313.5673828125
China,CHN,2008,4408.091796875
China,CHN,2009,4580.29833984375
China,CHN,2010,5214.490234375
China,CHN,2011,5390.73388671875
China,CHN,2012,5654.2998046875
China,CHN,2013,5907.4697265625
China,CHN,2014,6142.5166015625
China,CHN,2015,6609.8955078125
China,CHN,2016,6823.578125
China,CHN,2017,7183.171875
China,CHN,2018,7534.662109375
China,CHN,2019,7915.177734375
China,CHN,2020,7984.45263671875
China,CHN,2021,8499.5830078125
Colombia,COL,1965,46.04399108886719
Colombia,COL,1966,52.47748947143555
Colombia,COL,1967,52.939369201660156
Colombia,COL,1968,59.09286117553711
Colombia,COL,1969,56.770118713378906
Colombia,COL,1970,64.31149291992188
Colombia,COL,1971,66.51805114746094
Colombia,COL,1972,75.42733764648438
Colombia,COL,1973,72.52903747558594
Colombia,COL,1974,80.3714599609375
Colombia,COL,1975,80.83759307861328
Colombia,COL,1976,85.24423217773438
Colombia,COL,1977,85.51660919189453
Colombia,COL,1978,87.30357360839844
Colombia,COL,1979,92.58892059326172
Colombia,COL,1980,88.41678619384766
Colombia,COL,1981,90.58165740966797
Colombia,COL,1982,92.93463897705078
Colombia,COL,1983,96.12820434570312
Colombia,COL,1984,95.6048583984375
Colombia,COL,1985,99.25514221191406
Colombia,COL,1986,98.31106567382812
Colombia,COL,1987,103.50867462158203
Colombia,COL,1988,108.91468048095703
Colombia,COL,1989,111.86090087890625
Colombia,COL,1990,113.58744812011719
Colombia,COL,1991,116.54473876953125
Colombia,COL,1992,128.1490020751953
Colombia,COL,1993,136.24191284179688
Colombia,COL,1994,140.6475830078125
Colombia,COL,1995,148.11997985839844
Colombia,COL,1996,152.96592712402344
Colombia,COL,1997,156.24842834472656
Colombia,COL,1998,152.115966796875
Colombia,COL,1999,134.94142150878906
Colombia,COL,2000,132.1702880859375
Colombia,COL,2001,123.9780044555664
Colombia,COL,2002,121.93071746826172
Colombia,COL,2003,126.77066802978516
Colombia,COL,2004,126.76223754882812
Colombia,COL,2005,131.65643310546875
Colombia,COL,2006,127.92161560058594
Colombia,COL,2007,126.2236099243164
Colombia,COL,2008,136.54627990722656
Colombia,COL,2009,134.38804626464844
Colombia,COL,2010,141.13201904296875
Colombia,COL,2011,145.1602020263672
Colombia,COL,2012,157.80189514160156
Colombia,COL,2013,155.9756622314453
Colombia,COL,2014,164.3109130859375
Colombia,COL,2015,175.8951416015625
Colombia,COL,2016,180.4698486328125
Colombia,COL,2017,175.76742553710938
Colombia,COL,2018,180.7799835205078
Colombia,COL,2019,190.53103637695312
Colombia,COL,2020,154.63206481933594
Colombia,COL,2021,194.7450408935547
Croatia,HRV,1990,54.27561569213867
Croatia,HRV,1991,38.496253967285156
Croatia,HRV,1992,38.496253967285156
Croatia,HRV,1993,40.673500061035156
Croatia,HRV,1994,41.96200942993164
Croatia,HRV,1995,46.48946762084961
Croatia,HRV,1996,44.09095001220703
Croatia,HRV,1997,47.08818817138672
Croatia,HRV,1998,53.07453536987305
Croatia,HRV,1999,52.552791595458984
Croatia,HRV,2000,46.74930953979492
Croatia,HRV,2001,47.90748596191406
Croatia,HRV,2002,50.18210983276367
Croatia,HRV,2003,55.53367233276367
Croatia,HRV,2004,52.103424072265625
Croatia,HRV,2005,53.63250732421875
Croatia,HRV,2006,54.4720573425293
Croatia,HRV,2007,55.77020263671875
Croatia,HRV,2008,52.884552001953125
Croatia,HRV,2009,51.64973831176758
Croatia,HRV,2010,43.88787841796875
Croatia,HRV,2011,41.73456573486328
Croatia,HRV,2012,37.40010452270508
Croatia,HRV,2013,35.97752380371094
Croatia,HRV,2014,37.66257095336914
Croatia,HRV,2015,39.127132415771484
Croatia,HRV,2016,39.293174743652344
Croatia,HRV,2017,42.00155258178711
Croatia,HRV,2018,40.6954231262207
Croatia,HRV,2019,39.723514556884766
Croatia,HRV,2020,34.04694747924805
Croatia,HRV,2021,37.24599075317383
Cyprus,CYP,1965,4.680250644683838
Cyprus,CYP,1966,5.338632583618164
Cyprus,CYP,1967,5.787254810333252
Cyprus,CYP,1968,6.427251815795898
Cyprus,CYP,1969,7.589793682098389
Cyprus,CYP,1970,8.004829406738281
Cyprus,CYP,1971,9.548514366149902
Cyprus,CYP,1972,10.737024307250977
Cyprus,CYP,1973,11.519169807434082
Cyprus,CYP,1974,10.21308422088623
Cyprus,CYP,1975,8.530229568481445
Cyprus,CYP,1976,8.673059463500977
Cyprus,CYP,1977,9.79698371887207
Cyprus,CYP,1978,10.044485092163086
Cyprus,CYP,1979,10.192832946777344
Cyprus,CYP,1980,10.278664588928223
Cyprus,CYP,1981,9.856193542480469
Cyprus,CYP,1982,11.81379222869873
Cyprus,CYP,1983,12.430679321289062
Cyprus,CYP,1984,12.612488746643066
Cyprus,CYP,1985,12.483789443969727
Cyprus,CYP,1986,13.480527877807617
Cyprus,CYP,1987,15.873595237731934
Cyprus,CYP,1988,16.996015548706055
Cyprus,CYP,1989,17.556081771850586
Cyprus,CYP,1990,18.565105438232422
Cyprus,CYP,1991,18.988805770874023
Cyprus,CYP,1992,21.831390380859375
Cyprus,CYP,1993,22.87607765197754
Cyprus,CYP,1994,22.615880966186523
Cyprus,CYP,1995,23.986263275146484
Cyprus,CYP,1996,24.441818237304688
Cyprus,CYP,1997,24.967742919921875
Cyprus,CYP,1998,27.283784866333008
Cyprus,CYP,1999,28.601558685302734
Cyprus,CYP,2000,29.842424392700195
Cyprus,CYP,2001,29.993263244628906
Cyprus,CYP,2002,29.674217224121094
Cyprus,CYP,2003,31.576580047607422
Cyprus,CYP,2004,30.714468002319336
Cyprus,CYP,2005,34.47842788696289
Cyprus,CYP,2006,34.056617736816406
Cyprus,CYP,2007,34.647247314453125
Cyprus,CYP,2008,35.38241195678711
Cyprus,CYP,2009,34.59230422973633
Cyprus,CYP,2010,33.503963470458984
Cyprus,CYP,2011,32.94639587402344
Cyprus,CYP,2012,30.689985275268555
Cyprus,CYP,2013,27.186857223510742
Cyprus,CYP,2014,27.26966094970703
Cyprus,CYP,2015,27.930635452270508
Cyprus,CYP,2016,30.465368270874023
Cyprus,CYP,2017,31.27558135986328
Cyprus,CYP,2018,30.94467544555664
Cyprus,CYP,2019,30.785167694091797
Cyprus,CYP,2020,26.229921340942383
Cyprus,CYP,2021,27.052001953125
Czechia,CZE,1965,47.0468864440918
Czechia,CZE,1966,51.941978454589844
Czechia,CZE,1967,57.799129486083984
Czechia,CZE,1968,63.84014892578125
Czechia,CZE,1969,68.49293518066406
Czechia,CZE,1970,82.32865142822266
Czechia,CZE,1971,90.63970947265625
Czechia,CZE,1972,99.1710205078125
Czechia,CZE,1973,111.49430847167969
Czechia,CZE,1974,114.32110595703125
Czechia,CZE,1975,126.14466857910156
Czechia,CZE,1976,133.3314666748047
Czechia,CZE,1977,139.4912872314453
Czechia,CZE,1978,144.3534698486328
Czechia,CZE,1979,146.7098388671875
Czechia,CZE,1980,136.44552612304688
Czechia,CZE,1981,134.5525665283203
Czechia,CZE,1982,123.2436752319336
Czechia,CZE,1983,120.67317199707031
Czechia,CZE,1984,128.27828979492188
Czechia,CZE,1985,125.86781311035156
Czechia,CZE,1986,120.8882827758789
Czechia,CZE,1987,121.37409210205078
Czechia,CZE,1988,116.66191101074219
Czechia,CZE,1989,111.41667175292969
Czechia,CZE,1990,100.62564086914062
Czechia,CZE,1991,84.19087982177734
Czechia,CZE,1992,80.68122100830078
Czechia,CZE,1993,81.68363189697266
Czechia,CZE,1994,84.47286987304688
Czechia,CZE,1995,95.19518280029297
Czechia,CZE,1996,99.64469909667969
Czechia,CZE,1997,95.02330780029297
Czechia,CZE,1998,98.08544921875
Czechia,CZE,1999,97.63967895507812
Czechia,CZE,2000,94.42908477783203
Czechia,CZE,2001,99.9198226928711
Czechia,CZE,2002,96.750732421875
Czechia,CZE,2003,103.53131866455078
Czechia,CZE,2004,114.08501434326172
Czechia,CZE,2005,119.15711212158203
Czechia,CZE,2006,117.51041412353516
Czechia,CZE,2007,116.6922607421875
Czechia,CZE,2008,117.23186492919922
Czechia,CZE,2009,113.1789779663086
Czechia,CZE,2010,106.8734359741211
Czechia,CZE,2011,108.28204345703125
Czechia,CZE,2012,106.9358901977539
Czechia,CZE,2013,102.03872680664062
Czechia,CZE,2014,107.97657775878906
Czechia,CZE,2015,104.87653350830078
Czechia,CZE,2016,98.47254180908203
Czechia,CZE,2017,115.29597473144531
Czechia,CZE,2018,116.11385345458984
Czechia,CZE,2019,117.60352325439453
Czechia,CZE,2020,102.48442840576172
Czechia,CZE,2021,112.68426513671875
Denmark,DNK,1965,123.12544250488281
Denmark,DNK,1966,140.23770141601562
Denmark,DNK,1967,148.31646728515625
Denmark,DNK,1968,161.2119903564453
Denmark,DNK,1969,193.82655334472656
Denmark,DNK,1970,215.59957885742188
Denmark,DNK,1971,212.8460693359375
Denmark,DNK,1972,225.1914825439453
Denmark,DNK,1973,208.2206268310547
Denmark,DNK,1974,188.51406860351562
Denmark,DNK,1975,186.31959533691406
Denmark,DNK,1976,198.24032592773438
Denmark,DNK,1977,197.98226928710938
Denmark,DNK,1978,197.52114868164062
Denmark,DNK,1979,188.937744140625
Denmark,DNK,1980,161.33126831054688
Denmark,DNK,1981,151.96734619140625
Denmark,DNK,1982,130.91790771484375
Denmark,DNK,1983,123.85265350341797
Denmark,DNK,1984,122.43611145019531
Denmark,DNK,1985,126.17741394042969
Denmark,DNK,1986,124.51119995117188
Denmark,DNK,1987,114.68498992919922
Denmark,DNK,1988,113.99846649169922
Denmark,DNK,1989,109.76311492919922
Denmark,DNK,1990,107.52144622802734
Denmark,DNK,1991,109.08682250976562
Denmark,DNK,1992,108.11383819580078
Denmark,DNK,1993,113.18888092041016
Denmark,DNK,1994,120.41808319091797
Denmark,DNK,1995,125.37966918945312
Denmark,DNK,1996,136.06866455078125
Denmark,DNK,1997,131.2793426513672
